particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability,source_x,source_y,release_offset_m,impulse_voltage_V,initial_speed_mps,charge_number_e,charge_model,particle_model
1,0.1718085400815815,0.024,-7.2583294669299621,38.073258732873882,0.0,1.439896632895322e-19,5.0000000000000004e-08,2200,-2.3936127456573874e-17,34,60,part11_sio2_50nm_charged_sheath_ejection,0.0,0.1718085400815815,0.0219999999999999,0.002,4.518470882950969,38.758952219982177,-149.39755672765526,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_50nm_sheath_edge_ejection
2,0.166163139715084,0.024,-54.306290602406115,87.054098501798805,0.0,1.439896632895322e-19,5.0000000000000004e-08,2200,-2.3936127456573874e-17,34,60,part11_sio2_50nm_charged_sheath_ejection,0.0,0.166163139715084,0.0219999999999999,0.002,31.66477192815251,102.60404117262571,-149.39755672765526,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_50nm_sheath_edge_ejection
3,0.1770094755946169,0.024,-86.747634847634316,72.770871145002033,0.0,1.439896632895322e-19,5.0000000000000004e-08,2200,-2.3936127456573874e-17,34,60,part11_sio2_50nm_charged_sheath_ejection,0.0,0.1770094755946169,0.0219999999999999,0.002,38.562122125758464,113.22875888598703,-149.39755672765526,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_50nm_sheath_edge_ejection
4,0.1645863009279101,0.024,30.825934100930095,1.0199754380911035,0.0,1.439896632895322e-19,5.0000000000000004e-08,2200,-2.3936127456573874e-17,34,60,part11_sio2_50nm_charged_sheath_ejection,0.0,0.1645863009279101,0.0219999999999999,0.002,2.861245626350142,30.842804073060446,-149.39755672765526,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_50nm_sheath_edge_ejection
5,0.1570639587826448,0.024,-73.719674210116537,25.672429622288185,0.0,1.439896632895322e-19,5.0000000000000004e-08,2200,-2.3936127456573874e-17,34,60,part11_sio2_50nm_charged_sheath_ejection,0.0,0.1570639587826448,0.0219999999999999,0.002,18.32845831797023,78.0619241907158,-149.39755672765526,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_50nm_sheath_edge_ejection
6,0.1561964847719362,0.024,-49.219992645865055,9.780034255989305,0.0,1.439896632895322e-19,5.0000000000000004e-08,2200,-2.3936127456573874e-17,34,60,part11_sio2_50nm_charged_sheath_ejection,0.0,0.1561964847719362,0.0219999999999999,0.002,7.574386074072349,50.182235363795158,-149.39755672765526,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_50nm_sheath_edge_ejection
7,0.1775973798866431,0.024,-81.68054426666977,34.697283717997628,0.0,1.439896632895322e-19,5.0000000000000004e-08,2200,-2.3936127456573874e-17,34,60,part11_sio2_50nm_charged_sheath_ejection,0.0,0.1775973798866431,0.0219999999999999,0.002,23.68818512182812,88.744649467484095,-149.39755672765526,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_50nm_sheath_edge_ejection
8,0.1540098950616744,0.024,47.823504566306639,33.855650363159732,0.0,1.439896632895322e-19,5.0000000000000004e-08,2200,-2.3936127456573874e-17,34,60,part11_sio2_50nm_charged_sheath_ejection,0.0,0.1540098950616744,0.0219999999999999,0.002,10.32662141399282,58.594305615102826,-149.39755672765526,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_50nm_sheath_edge_ejection
9,0.1688153568484283,0.024,-38.431220561331571,42.315328038590593,0.0,1.439896632895322e-19,5.0000000000000004e-08,2200,-2.3936127456573874e-17,34,60,part11_sio2_50nm_charged_sheath_ejection,0.0,0.1688153568484283,0.0219999999999999,0.002,9.828089487360586,57.162450094859004,-149.39755672765526,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_50nm_sheath_edge_ejection
10,0.1562236043880794,0.024,-39.622742622809483,66.64017803440592,0.0,1.439896632895322e-19,5.0000000000000004e-08,2200,-2.3936127456573874e-17,34,60,part11_sio2_50nm_charged_sheath_ejection,0.0,0.1562236043880794,0.0219999999999999,0.002,18.07944659674412,77.529833363749219,-149.39755672765526,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_50nm_sheath_edge_ejection
11,0.1724810692046197,0.024,-62.950107651304236,68.354382753603076,0.0,1.439896632895322e-19,5.0000000000000004e-08,2200,-2.3936127456573874e-17,34,60,part11_sio2_50nm_charged_sheath_ejection,0.0,0.1724810692046197,0.0219999999999999,0.002,25.97237528171874,92.924903523957781,-149.39755672765526,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_50nm_sheath_edge_ejection
12,0.1781449998474199,0.024,-118.72277931850977,80.977348396108212,0.0,1.439896632895322e-19,5.0000000000000004e-08,2200,-2.3936127456573874e-17,34,60,part11_sio2_50nm_charged_sheath_ejection,0.0,0.1781449998474199,0.0219999999999999,0.002,62.11815891846613,143.70953093784789,-149.39755672765526,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_50nm_sheath_edge_ejection
